"site","block","treatment","species","tissue","growth_form","plot_tissue_id","nitrogen_percent","carbon_percent","notes"
"MAT06",2,"F1","Ledum palustre","OldStems","Evergreen","656",0.430707007646561,45.7861976623535,NA
"MAT06",2,"F1","Ledum palustre","Inflor","Evergreen","657",1.16834914684296,50.9648094177246,NA
"MAT06",2,"F1","Ledum palustre","BelowStem","Evergreen","638",0.688922107219696,53.1841697692871,NA
"MAT06",2,"F1","Vaccinium vitis-idaea","NewLeaves","Evergreen","648",1.32418406009674,50.8749351501465,NA
"MAT06",2,"F1","Vaccinium vitis-idaea","NewStems","Evergreen","649",1.17635893821716,52.3277740478516,NA
"MAT06",2,"F1","Vaccinium vitis-idaea","NewStems","Evergreen","649",1.20621061325073,52.0753898620605,NA
"MAT06",2,"F1","Vaccinium vitis-idaea","OldLeaves","Evergreen","950",0.949079394340515,51.5062599182129,NA
"MAT06",2,"F1","Vaccinium vitis-idaea","BelowStem","Evergreen","652",0.731293380260468,51.4178581237793,NA
"MAT06",2,"F1","Vaccinium vitis-idaea","Inflor","Evergreen","651",1.3038432598114,53.9562377929688,NA
"MAT06",2,"F1","Other Evergreen","NewStems","Evergreen","659",1.15688991546631,55.2709045410156,NA
"MAT06",2,"F1","Other Evergreen","OldLeaves","Evergreen","660",1.19284129142761,57.3215446472168,NA
"MAT06",2,"F1","Other Evergreen","NewLeaves","Evergreen","658",1.72237730026245,56.8791046142578,NA
"MAT06",2,"F1","Other Evergreen","OldStems","Evergreen","661",0.702568769454956,60.0718688964844,NA
"MAT06",2,"F1","Other Evergreen","Inflor","Evergreen","662",0.498278647661209,54.7952766418457,NA
"MAT06",2,"F1","Other Evergreen","BelowStem","Evergreen","663",0.812850773334503,59.0724830627441,NA
"MAT06",2,"F1","Rubus chamaemorus","LeavesStems","Forb","640",2.24771881103516,52.9150428771973,NA
"MAT06",2,"F1","Rubus chamaemorus","LeavesStems","Forb","640",2.29252958297729,52.2227096557617,NA
"MAT06",2,"F1","Rubus chamaemorus","BelowStem","Forb","641",0.999239087104797,53.6560859680176,NA
"MAT06",2,"F1","Other Forb","LeavesStems","Forb","639",2.18110871315002,49.8501663208008,NA
"MAT06",2,"F1","Other Forb","BelowStem","Forb","696",0.706108152866364,49.6345367431641,NA
"MAT06",2,"F1","Sphagnum","Green","Moss","642",1.06816756725311,51.0879173278809,NA
"MAT06",2,"F1","Other Mosses","Green","Moss","643",1.67972266674042,51.2215538024902,NA
"MAT06",2,"F1","Rubus chamaemorus","InflorStalks","Forb","957",1.94164776802063,54.19091796875,NA
"MAT06",2,"F1","Mixed Lichen","Live","Lichen","940",1.35017740726471,50.4365577697754,NA
"MAT06",2,"F5","Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","928",1.82727134227753,55.5303421020508,NA
"MAT06",2,"F5","Eriophorum vaginatum","Rhizome","Graminoid","929",2.95650172233582,56.1791877746582,NA
"MAT06",2,"F5","Eriophorum vaginatum","Rhizome","Graminoid","929",2.60869765281677,57.7962112426758,NA
"MAT06",2,"F5","Carex bigelowii","BladeSheathInflCulm","Graminoid","1022",2.33058738708496,56.0032653808594,NA
"MAT06",2,"F5","Carex bigelowii","Rhizome","Graminoid","503",1.51778888702393,57.5718612670898,NA
"MAT06",2,"F5","Other Graminoid","BladeSheathInflCulm","Graminoid","504",2.83538675308228,53.8817329406738,NA
"MAT06",2,"F5","Other Graminoid","Rhizome","Graminoid","505",1.72980487346649,54.1328010559082,NA
"MAT06",2,"F5","Betula nana","NewLeaves","Deciduous","911",3.5858154296875,60.1573715209961,NA
"MAT06",2,"F5","Betula nana","NewStems","Deciduous","912",2.22517943382263,64.7384643554688,NA
"MAT06",2,"F5","Betula nana","OldStems","Deciduous","913",1.34655773639679,65.1211471557617,NA
"MAT06",2,"F5","Betula nana","Inflor","Deciduous","914",2.20497608184814,62.8576278686523,NA
"MAT06",2,"F5","Betula nana","BelowStem","Deciduous","915",1.34897494316101,58.4916610717773,NA
"MAT06",2,"F5","Salix pulchra","NewLeaves","Deciduous","510",2.43677234649658,59.9425086975098,NA
"MAT06",2,"F5","Salix pulchra","NewLeaves","Deciduous","510",2.4969048500061,59.4845771789551,NA
"MAT06",2,"F5","Salix pulchra","OldStems","Deciduous","528",1.42343187332153,59.529541015625,NA
"MAT06",2,"F5","Vaccinium uliginosum","NewLeaves","Deciduous","927",2.55996465682983,56.6598510742188,NA
"MAT06",2,"F5","Vaccinium uliginosum","OldStems","Deciduous","534",1.13048493862152,61.4683647155762,NA
"MAT06",2,"F5","Vaccinium uliginosum","NewStems","Deciduous","533",NA,1.73594915866852,NA
"MAT06",2,"F5","Ledum palustre","NewLeaves","Evergreen","905",NA,66.0314559936523,NA
"MAT06",2,"F5","Ledum palustre","NewStems","Evergreen","906",1.48630630970001,62.2419509887695,NA
"MAT06",2,"F5","Ledum palustre","OldLeaves","Evergreen","907",2.09543514251709,65.5886917114258,NA
"MAT06",2,"F5","Ledum palustre","OldStems","Evergreen","908",1.39764511585236,70.2719802856445,NA
"MAT06",2,"F5","Ledum palustre","Inflor","Evergreen","909",1.88308596611023,64.8542251586914,NA
"MAT06",2,"F5","Ledum palustre","BelowStem","Evergreen","910",1.37050545215607,64.5007553100586,NA
"MAT06",2,"F5","Ledum palustre","BelowStem","Evergreen","910",1.27327382564545,67.1291809082031,NA
"MAT06",2,"F5","Vaccinium vitis-idaea","NewLeaves","Evergreen","922",2.12809014320374,64.0864944458008,NA
"MAT06",2,"F5","Vaccinium vitis-idaea","BelowStem","Evergreen","607",1.16404974460602,63.3013648986816,NA
"MAT06",2,"F5","Other Forb","LeavesStems","Forb","930",2.45533847808838,57.3493957519531,NA
"MAT06",2,"F5","Vaccinium vitis-idaea","OldLeaves","Evergreen","924",1.41218447685242,63.5061416625977,NA
"MAT06",2,"F5","Other Evergreen","NewLeaves","Evergreen","916",2.54893326759338,63.9971923828125,NA
"MAT06",2,"F5","Litter","Wood","Litter","611",1.42420971393585,65.2590789794922,NA
"MAT06",2,"F5","Other Forb","BelowStem","Forb","1021",0.893095552921295,53.6641960144043,NA
"MAT06",2,"F5","Other Mosses","Green","Moss","904",2.85703539848328,59.2665481567383,NA
"MAT06",2,"F5","Other Mosses","Green","Moss","904",2.83979678153992,59.3786354064941,NA
"MAT06",3,"F2","Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","835",1.65838408470154,44.1282157897949,NA
"MAT06",3,"F2","Carex bigelowii","BladeSheathInflCulm","Graminoid","812",2.09000563621521,47.8153915405273,NA
"MAT06",3,"F2","Carex bigelowii","Rhizome","Graminoid","815",0.724248230457306,44.1911659240723,NA
"MAT06",3,"F2","Other Graminoid","BladeSheathInflCulm","Graminoid","818",1.59377753734589,45.1538391113281,NA
"MAT06",3,"F2","Betula nana","NewLeaves","Deciduous","824",2.66588521003723,50.9159698486328,NA
"MAT06",3,"F2","Betula nana","NewStems","Deciduous","827",1.22692096233368,53.0289840698242,NA
"MAT06",3,"F2","Betula nana","OldStems","Deciduous","850",0.879198014736176,50.5835418701172,NA
"MAT06",3,"F2","Other Graminoid","Rhizome","Graminoid","821",1.12250912189484,41.6332893371582,NA
"MAT06",3,"F2","Betula nana","Inflor","Deciduous","833",1.63974165916443,53.3493499755859,NA
"MAT06",3,"F2","Betula nana","BelowStem","Deciduous","836",0.949230253696442,48.3502464294434,NA
"MAT06",3,"F2","Betula nana","BelowStem","Deciduous","836",0.919058442115784,49.4116516113281,NA
"MAT06",3,"F2","Vaccinium uliginosum","NewLeaves","Deciduous","1266",1.85934281349182,49.7931060791016,NA
"MAT06",3,"F2","Vaccinium uliginosum","NewStems","Deciduous","1267",0.856963932514191,51.705436706543,NA
"MAT06",3,"F2","Vaccinium uliginosum","Inflor","Deciduous","1289",0.972930669784546,50.7702941894531,NA
"MAT06",3,"F2","Vaccinium uliginosum","BelowStem","Deciduous","1290",0.636638104915619,49.2574920654297,NA
"MAT06",3,"F2","Other Deciduous","NewLeaves","Deciduous","1328",1.7800030708313,49.3761787414551,NA
"MAT06",3,"F2","Other Deciduous","NewStems","Deciduous","1270",0.927492022514343,49.0719451904297,NA
"MAT06",3,"F2","Other Deciduous","OldStems","Deciduous","1330",0.833402454853058,49.5972518920898,NA
"MAT06",3,"F2","Other Deciduous","Inflor","Deciduous","1329",0.740069031715393,42.8111572265625,NA
"MAT06",3,"F2","Other Deciduous","BelowStem","Deciduous","1331",0.782739102840424,50.1742782592773,NA
"MAT06",3,"F2","Ledum palustre","NewLeaves","Evergreen","839",1.86329936981201,54.1637001037598,NA
"MAT06",3,"F2","Ledum palustre","NewLeaves","Evergreen","839",1.76084864139557,54.2305221557617,NA
"MAT06",3,"F2","Ledum palustre","NewStems","Evergreen","813",1.53224503993988,51.077808380127,NA
"MAT06",3,"F2","Ledum palustre","OldLeaves","Evergreen","816",1.75498747825623,50.6726837158203,NA
"MAT06",3,"F2","Vaccinium uliginosum","OldStems","Deciduous","1268",0.828519463539124,52.0018653869629,NA
"MAT06",3,"F2","Ledum palustre","OldStems","Evergreen","819",0.870784521102905,53.2187576293945,NA
"MAT06",3,"F2","Ledum palustre","Inflor","Evergreen","822",1.56262791156769,50.8760795593262,NA
"MAT06",3,"F2","Ledum palustre","BelowStem","Evergreen","825",0.852731943130493,49.4184494018555,NA
"MAT06",3,"F2","Vaccinium vitis-idaea","NewLeaves","Evergreen","828",1.56543266773224,50.2702140808105,NA
"MAT06",3,"F2","Vaccinium vitis-idaea","NewStems","Evergreen","831",1.57848417758942,51.0113487243652,NA
"MAT06",3,"F2","Vaccinium vitis-idaea","OldLeaves","Evergreen","834",1.17055511474609,50.6028861999512,NA
"MAT06",3,"F2","Vaccinium vitis-idaea","BelowStem","Evergreen","844",1.09569072723389,47.2914848327637,NA
"MAT06",3,"F2","Vaccinium vitis-idaea","BelowStem","Evergreen","844",1.12156426906586,47.0032768249512,NA
"MAT06",3,"F2","Other Forb","LeavesStems","Forb","1349",3.07219243049622,43.7666473388672,NA
"MAT06",3,"F2","Rubus chamaemorus","LeavesStems","Forb","841",2.00029945373535,46.7442436218262,NA
"MAT06",3,"F2","Rubus chamaemorus","BelowStem","Forb","847",0.829894185066223,43.3710975646973,NA
"MAT06",3,"F2","Other Mosses","Green","Moss","856",1.19486963748932,44.5586051940918,NA
"MAT06",3,"F2","Mixed Lichen","Live","Lichen","853",1.12191259860992,44.4749450683594,NA
"MAT06",3,"F2","Litter","Litter","Litter","862",1.24756503105164,43.6671943664551,NA
"MAT06",3,"F2","Vaccinium vitis-idaea","OldStems","Evergreen","837",1.32095897197723,49.8081474304199,NA
"MAT06",1,"F2","Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","88",1.39308333396912,46.4189338684082,NA
"MAT06",1,"F2","Eriophorum vaginatum","Rhizome","Graminoid","68",1.99190700054169,45.2745475769043,NA
"MAT06",1,"F2","Carex bigelowii","BladeSheathInflCulm","Graminoid","86",2.05125212669373,46.3352088928223,NA
"MAT06",1,"F2","Carex bigelowii","Rhizome","Graminoid","482",1.57279002666473,46.6257705688477,NA
"MAT06",1,"F2","Other Graminoid","BladeSheathInflCulm","Graminoid","483",1.74666142463684,45.236198425293,NA
"MAT06",1,"F2","Other Graminoid","Rhizome","Graminoid","484",1.57697474956512,40.2492942810059,NA
"MAT06",1,"F2","Betula nana","NewLeaves","Deciduous","89",3.08926749229431,48.8137474060059,NA
"MAT06",1,"F2","Betula nana","NewStems","Deciduous","69",1.53773140907288,57.9380035400391,NA
"MAT06",1,"F2","Betula nana","OldStems","Deciduous","72",1.14458870887756,53.8526420593262,NA
"MAT06",1,"F2","Vaccinium vitis-idaea","NewLeaves","Evergreen","78",1.69826674461365,50.5471572875977,NA
"MAT06",1,"F2","Vaccinium vitis-idaea","NewLeaves","Evergreen","78",1.73744511604309,50.6094017028809,NA
"MAT06",1,"F2","Betula nana","BelowStem","Deciduous","415",1.33485746383667,52.5268898010254,NA
"MAT06",1,"F2","Ledum palustre","NewLeaves","Evergreen","70",2.69125318527222,52.5189819335938,NA
"MAT06",1,"F2","Ledum palustre","NewStems","Evergreen","73",1.74266934394836,51.0870742797852,NA
"MAT06",1,"F2","Ledum palustre","OldLeaves","Evergreen","76",2.2985851764679,51.8413162231445,NA
"MAT06",1,"F2","Ledum palustre","OldStems","Evergreen","79",0.976016998291016,53.9870414733887,NA
"MAT06",1,"F2","Ledum palustre","Inflor","Evergreen","85",1.68455517292023,49.8966217041016,NA
"MAT06",1,"F2","Ledum palustre","BelowStem","Evergreen","82",0.899398326873779,53.7161445617676,NA
"MAT06",1,"F2","Rubus chamaemorus","BelowStem","Forb","83",1.71065771579742,49.4650764465332,NA
"MAT06",1,"F2","Vaccinium vitis-idaea","NewStems","Evergreen","81",1.12938904762268,30.8246669769287,NA
"MAT06",1,"F2","Vaccinium vitis-idaea","OldLeaves","Evergreen","84",1.41807556152344,50.869197845459,NA
"MAT06",1,"F2","Vaccinium vitis-idaea","OldLeaves","Evergreen","84",1.42286264896393,51.0581092834473,NA
"MAT06",1,"F2","Vaccinium vitis-idaea","BelowStem","Evergreen","495",1.44137835502625,52.5203094482422,NA
"MAT06",1,"F2","Rubus chamaemorus","LeavesStems","Forb","77",2.52607870101929,45.9726867675781,NA
"MAT06",1,"F2","Sphagnum","Green","Moss","74",1.94343638420105,45.3013954162598,NA
"MAT06",1,"F2","Other Mosses","Green","Moss","498",1.79382479190826,47.8624420166016,NA
"MAT06",1,"F2","Mixed Lichen","Live","Lichen","71",1.44755268096924,44.6000862121582,NA
"MAT06",1,"F2","Litter","Litter","Litter","90",1.19245612621307,47.5117149353027,NA
"MAT06",3,"F5","Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","1601",1.99211287498474,46.5252685546875,NA
"MAT06",3,"F5","Carex bigelowii","BladeSheathInflCulm","Graminoid","1471",2.40404200553894,44.9473838806152,NA
"MAT06",3,"F5","Other Graminoid","BladeSheathInflCulm","Graminoid","1520",2.35340857505798,45.1520195007324,NA
"MAT06",3,"F5","Other Graminoid","Rhizome","Graminoid","1521",1.51786851882935,41.1967239379883,NA
"MAT06",3,"F5","Betula nana","NewLeaves","Deciduous","1506",3.29446291923523,49.0159873962402,NA
"MAT06",3,"F5","Betula nana","NewStems","Deciduous","1507",1.84251618385315,53.6037483215332,NA
"MAT06",3,"F5","Betula nana","OldStems","Deciduous","1509",NA,NA,NA
"MAT06",3,"F5","Betula nana","Inflor","Deciduous","1508",1.09346807003021,49.9423637390137,NA
"MAT06",3,"F5","Betula nana","BelowStem","Deciduous","1510",1.47374784946442,48.869083404541,NA
"MAT06",3,"F5","Ledum palustre","NewLeaves","Evergreen","1511",2.63188886642456,52.0869407653809,NA
"MAT06",3,"F5","Ledum palustre","NewLeaves","Evergreen","1511",2.61951112747192,51.7733879089355,NA
"MAT06",3,"F5","Ledum palustre","NewStems","Evergreen","1512",1.36644411087036,49.7135887145996,NA
"MAT06",3,"F5","Ledum palustre","OldLeaves","Evergreen","1513",2.31931495666504,52.6058044433594,NA
"MAT06",3,"F5","Vaccinium vitis-idaea","NewStems","Evergreen","1568",1.2644727230072,50.9083824157715,NA
"MAT06",3,"F5","Vaccinium vitis-idaea","NewLeaves","Evergreen","1567",1.61369252204895,51.2500495910645,NA
"MAT06",3,"F5","Ledum palustre","BelowStem","Evergreen","1566",1.49796104431152,49.7867431640625,NA
"MAT06",3,"F5","Ledum palustre","Inflor","Evergreen","1515",1.79236698150635,50.1870727539062,NA
"MAT06",3,"F5","Ledum palustre","OldStems","Evergreen","1514",1.03310990333557,51.1344566345215,NA
"MAT06",3,"F5","Other Forb","LeavesStems","Forb","1408",3.86325693130493,46.5184478759766,NA
"MAT06",3,"F5","Other Mosses","Green","Moss","1619",2.04679203033447,44.0664749145508,NA
"MAT06",3,"F5","Petasites frigidus","LeavesStems","Forb","1625",3.33830451965332,41.485897064209,NA
"MAT06",3,"F5","Petasites frigidus","LeavesStems","Forb","1625",3.32687735557556,41.3786315917969,NA
"MAT06",3,"F5","Cassiope tetragona","OldStems","Evergreen","1517",1.71396112442017,53.6017379760742,NA
"MAT06",3,"F5","Vaccinium vitis-idaea","OldLeaves","Evergreen","1522",1.3423547744751,51.6234130859375,NA
"MAT06",3,"F5","Litter","Litter","Litter","1516",1.7805073261261,47.6321640014648,NA
"MAT06",3,"F5","Mixed Lichen","Live","Lichen","1489",0.664925396442413,14.6232671737671,NA
"MAT06",3,"F5","Vaccinium vitis-idaea","OldStems","Evergreen","1523",1.07309377193451,51.1495895385742,NA
"MAT06",3,"F5","Cassiope tetragona","BelowStem","Evergreen","1518",1.34582555294037,51.7985420227051,NA
"MAT06",3,"F5","Cassiope tetragona","NewStems","Evergreen","1519",2.84458565711975,49.2568664550781,NA
"MAT06",3,"F5","Vaccinium vitis-idaea","Inflor","Evergreen","1571",2.08566045761108,49.8010482788086,NA
"MAT06",3,"F10","Other Graminoid","BladeSheathInflCulm","Graminoid","1399",2.80696105957031,46.0119361877441,NA
"MAT06",3,"F10","Other Graminoid","Rhizome","Graminoid","1400",1.64140391349792,45.603084564209,NA
"MAT06",3,"F10","Betula nana","NewLeaves","Deciduous","1447",3.14748167991638,50.494083404541,NA
"MAT06",3,"F10","Betula nana","NewStems","Deciduous","1448",1.23028993606567,59.5079116821289,NA
"MAT06",3,"F10","Betula nana","OldStems","Deciduous","1449",1.04190039634705,52.6381950378418,NA
"MAT06",3,"F10","Betula nana","Inflor","Deciduous","1450",1.93839800357819,52.2564697265625,NA
"MAT06",3,"F10","Ledum palustre","BelowStem","Evergreen","1587",1.17504739761353,51.5793952941895,NA
"MAT06",3,"F10","Ledum palustre","Inflor","Evergreen","1586",1.69474363327026,50.3835258483887,NA
"MAT06",3,"F10","Ledum palustre","OldStems","Evergreen","1585",1.18022632598877,53.4191436767578,NA
"MAT06",3,"F10","Vaccinium uliginosum","NewLeaves","Deciduous","1296",2.09187293052673,50.9269142150879,NA
"MAT06",3,"F10","Vaccinium uliginosum","NewLeaves","Deciduous","1296",1.83946013450623,50.9998207092285,NA
"MAT06",3,"F10","Salix pulchra","NewLeaves","Deciduous","1452",3.19346070289612,49.2597770690918,NA
"MAT06",3,"F10","Betula nana","BelowStem","Deciduous","1392",1.08646786212921,50.1456260681152,NA
"MAT06",3,"F10","Ledum palustre","NewLeaves","Evergreen","1582",2.76373267173767,50.5261726379395,NA
"MAT06",3,"F10","Salix pulchra","NewStems","Deciduous","1453",1.1934700012207,50.5290336608887,NA
"MAT06",3,"F10","Salix pulchra","OldStems","Deciduous","1454",1.1723780632019,50.9679908752441,NA
"MAT06",3,"F10","Ledum palustre","OldLeaves","Evergreen","1584",2.34918856620789,49.3120346069336,NA
"MAT06",3,"F10","Other Mosses","Green","Moss","1255",2.5609438419342,48.1028099060059,NA
"MAT06",3,"F10","Mixed Lichen","Live","Lichen","1590",1.78134500980377,46.1173706054688,NA
"MAT06",3,"F10","Other Evergreen","BelowStem","Evergreen","1446",1.29581773281097,50.6467590332031,NA
"MAT06",3,"F10","Ledum palustre","NewStems","Evergreen","1583",1.65414452552795,50.0537910461426,NA
"MAT06",3,"F10","Ledum palustre","NewStems","Evergreen","1583",1.72007584571838,49.9433212280273,NA
"MAT06",3,"F10","Other Evergreen","NewLeaves","Evergreen","1393",3.07346367835999,53.1988182067871,NA
"MAT06",3,"F10","Litter","Wood","Litter","1668",1.35756802558899,55.8162651062012,NA
"MAT06",3,"F10","Other Evergreen","OldLeaves","Evergreen","1395",2.35857725143433,53.6400375366211,NA
"MAT06",3,"F10","Other Evergreen","OldStems","Evergreen","1396",0.917433500289917,53.5168304443359,NA
"MAT06",3,"F10","Litter","Litter","Litter","1403",1.9410742521286,45.8472213745117,NA
"MAT06",3,"F10","Vaccinium uliginosum","NewStems","Deciduous","1297",1.23557341098785,51.3089981079102,NA
"MAT06",3,"F10","Eriophorum vaginatum","Rhizome","Graminoid","1589",3.74900650978088,45.0321502685547,NA
"MAT06",3,"F10","Other Evergreen","NewStems","Evergreen","1394",1.8466249704361,50.4097290039062,NA
"MAT06",3,"F0.5","Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","1957",1.60991728305817,47.2505416870117,NA
"MAT06",3,"F0.5","Eriophorum vaginatum","Rhizome","Graminoid","1774",1.2235335111618,45.7112350463867,NA
"MAT06",3,"F0.5","Carex bigelowii","BladeSheathInflCulm","Graminoid","1917",1.80887830257416,47.3579292297363,NA
"MAT06",3,"F0.5","Carex bigelowii","Rhizome","Graminoid","1920",1.04617118835449,47.2876319885254,NA
"MAT06",3,"F0.5","Other Graminoid","BladeSheathInflCulm","Graminoid","1891",1.45368206501007,44.6607246398926,NA
"MAT06",3,"F0.5","Other Graminoid","Rhizome","Graminoid","1892",0.994935214519501,44.9501647949219,NA
"MAT06",3,"F0.5","Betula nana","NewLeaves","Deciduous","1893",2.26372575759888,51.3787269592285,NA
"MAT06",3,"F0.5","Betula nana","OldStems","Deciduous","1895",0.937347650527954,53.5205039978027,NA
"MAT06",3,"F0.5","Betula nana","Inflor","Deciduous","1828",1.38933825492859,52.6631889343262,NA
"MAT06",3,"F0.5","Betula nana","BelowStem","Deciduous","1896",0.780991017818451,51.5592308044434,NA
"MAT06",3,"F0.5","Betula nana","BelowStem","Deciduous","1896",0.706092596054077,51.1213684082031,NA
"MAT06",3,"F0.5","Salix pulchra","NewLeaves","Deciduous","1761",2.61384892463684,51.3162803649902,NA
"MAT06",3,"F0.5","Salix pulchra","NewStems","Deciduous","1762",1.2566123008728,51.9944076538086,NA
"MAT06",3,"F0.5","Salix pulchra","OldStems","Deciduous","1763",0.886252522468567,50.558162689209,NA
"MAT06",3,"F0.5","Salix pulchra","BelowStem","Deciduous","1766",1.02321124076843,48.4065895080566,NA
"MAT06",3,"F0.5","Ledum palustre","NewLeaves","Evergreen","1897",1.92563557624817,54.5968856811523,NA
"MAT06",3,"F0.5","Ledum palustre","NewStems","Evergreen","1898",1.19641637802124,51.631160736084,NA
"MAT06",3,"F0.5","Ledum palustre","OldLeaves","Evergreen","1899",1.44503259658813,54.8039665222168,NA
"MAT06",3,"F0.5","Ledum palustre","OldStems","Evergreen","1900",0.805643141269684,55.966682434082,NA
"MAT06",3,"F0.5","Ledum palustre","Inflor","Evergreen","1953",0.993502199649811,51.4647026062012,NA
"MAT06",3,"F0.5","Ledum palustre","BelowStem","Evergreen","1901",0.975951969623566,54.5008735656738,NA
"MAT06",3,"F0.5","Ledum palustre","BelowStem","Evergreen","1901",1.11118030548096,54.1116828918457,NA
"MAT06",3,"F0.5","Vaccinium vitis-idaea","NewLeaves","Evergreen","1902",1.44506990909576,51.4382362365723,NA
"MAT06",3,"F0.5","Vaccinium vitis-idaea","NewStems","Evergreen","1903",1.01764404773712,52.404369354248,NA
"MAT06",3,"F0.5","Vaccinium vitis-idaea","OldLeaves","Evergreen","1904",0.950432300567627,51.6219711303711,NA
"MAT06",3,"F0.5","Vaccinium vitis-idaea","OldStems","Evergreen","1905",0.776727676391602,52.3505973815918,NA
"MAT06",3,"F0.5","Vaccinium vitis-idaea","Inflor","Evergreen","1906",1.17976784706116,48.4173927307129,NA
"MAT06",3,"F0.5","Cassiope tetragona","NewStems","Evergreen","1913",1.49796497821808,56.3892822265625,NA
"MAT06",3,"F0.5","Cassiope tetragona","OldStems","Evergreen","1914",0.966055810451508,55.195858001709,NA
"MAT06",3,"F0.5","Cassiope tetragona","Inflor","Evergreen","1528",0.694409489631653,52.8553695678711,NA
"MAT06",3,"F0.5","Cassiope tetragona","BelowStem","Evergreen","1915",0.921512246131897,55.4883995056152,NA
"MAT06",3,"F0.5","Petasites frigidus","LeavesStems","Forb","1908",2.1494767665863,45.9522933959961,NA
"MAT06",3,"F0.5","Petasites frigidus","LeavesStems","Forb","1908",2.1951470375061,45.9281425476074,NA
"MAT06",3,"F0.5","Other Forb","LeavesStems","Forb","1911",3.57505464553833,47.993595123291,NA
"MAT06",3,"F0.5","Other Evergreen","BelowStem","Evergreen","1675",0.961378216743469,56.148754119873,NA
"MAT06",3,"F0.5","Mixed Lichen","Live","Lichen","1910",0.825569570064545,45.9157867431641,NA
"MAT06",3,"F0.5","Litter","Litter","Litter","1770",1.07274496555328,46.9073371887207,NA
"MAT06",3,"F0.5","Other Evergreen","NewLeaves","Evergreen","1671",1.1694610118866,54.5441627502441,NA
"MAT06",3,"F0.5","Other Forb","InflorStalks","Forb","1954",1.62345767021179,48.1451683044434,NA
"MAT06",3,"F0.5","Other Forb","BelowStem","Forb","1912",0.934653401374817,45.4632415771484,NA
"MAT06",3,"F0.5","Sphagnum","Green","Moss","1918",1.13284659385681,46.2665214538574,NA
"MAT06",3,"F0.5","Other Mosses","Green","Moss","1909",0.997196137905121,47.1519813537598,NA
"MAT06",3,"F0.5","Other Mosses","Green","Moss","1909",0.938946485519409,47.149486541748,NA
"MAT06",2,"F0.5","Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","2008",0.858846485614777,46.4629364013672,NA
"MAT06",2,"F0.5","Eriophorum vaginatum","Rhizome","Graminoid","2009",1.03972589969635,46.0354042053223,NA
"MAT06",2,"F0.5","Carex bigelowii","BladeSheathInflCulm","Graminoid","1951",1.75578784942627,46.9940223693848,NA
"MAT06",2,"F0.5","Carex bigelowii","Rhizome","Graminoid","1952",0.694942355155945,45.6831436157227,NA
"MAT06",2,"F0.5","Betula nana","NewLeaves","Deciduous","1996",1.9815788269043,52.0679893493652,NA
"MAT06",2,"F0.5","Betula nana","NewStems","Deciduous","1995",1.26973748207092,62.520076751709,NA
"MAT06",2,"F0.5","Ledum palustre","OldLeaves","Evergreen","1989",1.137127161026,58.2407379150391,NA
"MAT06",2,"F0.5","Ledum palustre","NewStems","Evergreen","1988",1.17543947696686,56.1483306884766,NA
"MAT06",2,"F0.5","Ledum palustre","NewLeaves","Evergreen","1987",1.69899833202362,57.2656936645508,NA
"MAT06",2,"F0.5","Salix pulchra","OldStems","Deciduous","671",0.969272911548615,54.5142555236816,NA
"MAT06",2,"F0.5","Salix pulchra","OldStems","Deciduous","671",1.08800089359283,56.4560928344727,NA
"MAT06",2,"F0.5","Salix pulchra","NewLeaves","Deciduous","669",2.54018449783325,57.2392425537109,NA
"MAT06",2,"F0.5","Betula nana","BelowStem","Deciduous","2002",0.852008163928986,59.8646583557129,NA
"MAT06",2,"F0.5","Ledum palustre","OldStems","Evergreen","1990",0.661521434783936,63.4526634216309,NA
"MAT06",2,"F0.5","Vaccinium vitis-idaea","OldStems","Evergreen","1984",0.92495983839035,59.0720176696777,NA
"MAT06",2,"F0.5","Ledum palustre","Inflor","Evergreen","1991",1.20406997203827,54.8928527832031,NA
"MAT06",2,"F0.5","Ledum palustre","BelowStem","Evergreen","1992",0.722148299217224,58.3432693481445,NA
"MAT06",2,"F0.5","Other Evergreen","NewLeaves","Evergreen","2003",1.06297898292542,57.1651458740234,NA
"MAT06",2,"F0.5","Vaccinium vitis-idaea","Inflor","Evergreen","1985",0.905731678009033,52.7043304443359,NA
"MAT06",2,"F0.5","Other Evergreen","OldLeaves","Evergreen","2005",0.951416730880737,59.5921325683594,NA
"MAT06",2,"F0.5","Vaccinium vitis-idaea","NewLeaves","Evergreen","1981",1.08027148246765,57.1435394287109,NA
"MAT06",2,"F0.5","Vaccinium vitis-idaea","NewLeaves","Evergreen","1981",1.07131123542786,57.2655487060547,NA
"MAT06",2,"F0.5","Vaccinium vitis-idaea","NewStems","Evergreen","1982",1.00649559497833,57.8725395202637,NA
"MAT06",2,"F0.5","Vaccinium vitis-idaea","OldLeaves","Evergreen","1983",0.857071876525879,56.9555511474609,NA
"MAT06",2,"F0.5","Cassiope tetragona","Inflor","Evergreen","802",0.821467876434326,63.4842071533203,NA
"MAT06",2,"F0.5","Cassiope tetragona","OldStems","Evergreen","799",0.910992860794067,61.9940795898438,NA
