"Block","Treatment","Date_collected","Species","Tissue","Plot_tissue_ID","Nitrogen_percent","Carbon_percent","Growth_form","Notes"
2,"F1",2024-07-25,"Ledpal","OldStems","656",0.430707007646561,45.7861976623535,"Evergreen",NA
2,"F1",2024-07-25,"Ledpal","Inflor","657",1.16834914684296,50.9648094177246,"Evergreen",NA
2,"F1",2024-07-25,"Ledpal","BelowStem","638",0.688922107219696,53.1841697692871,"Evergreen",NA
2,"F1",2024-07-25,"Vacvit","NewLeaves","648",1.32418406009674,50.8749351501465,"Evergreen",NA
2,"F1",2024-07-25,"Vacvit","NewStems","649",1.17635893821716,52.3277740478516,"Evergreen",NA
2,"F1",2024-07-25,"Vacvit","NewStems","649",1.20621061325073,52.0753898620605,"Evergreen",NA
2,"F1",2024-07-25,"Vacvit","OldLeaves","950",0.949079394340515,51.5062599182129,"Evergreen",NA
2,"F1",2024-07-25,"Vacvit","BelowStem","652",0.731293380260468,51.4178581237793,"Evergreen",NA
2,"F1",2024-07-25,"Vacvit","Inflor","651",1.3038432598114,53.9562377929688,"Evergreen",NA
2,"F1",2024-07-25,"OtherEvergreen","NewStems","659",1.15688991546631,55.2709045410156,"Evergreen",NA
2,"F1",2024-07-25,"OtherEvergreen","OldLeaves","660",1.19284129142761,57.3215446472168,"Evergreen",NA
2,"F1",2024-07-25,"OtherEvergreen","NewLeaves","658",1.72237730026245,56.8791046142578,"Evergreen",NA
2,"F1",2024-07-25,"OtherEvergreen","OldStems","661",0.702568769454956,60.0718688964844,"Evergreen",NA
2,"F1",2024-07-25,"OtherEvergreen","Inflor","662",0.498278647661209,54.7952766418457,"Evergreen",NA
2,"F1",2024-07-25,"OtherEvergreen","BelowStem","663",0.812850773334503,59.0724830627441,"Evergreen",NA
2,"F1",2024-07-25,"Rubcha","LeavesStems","640",2.24771881103516,52.9150428771973,"Forb",NA
2,"F1",2024-07-25,"Rubcha","LeavesStems","640",2.29252958297729,52.2227096557617,"Forb",NA
2,"F1",2024-07-25,"Rubcha","BelowStem","641",0.999239087104797,53.6560859680176,"Forb",NA
2,"F1",2024-07-25,"OtherForb","LeavesStems","639",2.18110871315002,49.8501663208008,"Forb",NA
2,"F1",2024-07-25,"OtherForb","BelowStem","696",0.706108152866364,49.6345367431641,"Forb",NA
2,"F1",2024-07-25,"Sphagnum","Green","642",1.06816756725311,51.0879173278809,"Moss",NA
2,"F1",2024-07-25,"OtherMoss","Green","643",1.67972266674042,51.2215538024902,"Moss",NA
2,"F1",2024-07-25,"Rubcha","InflorStalks","957",1.94164776802063,54.19091796875,"Forb",NA
2,"F1",2024-07-25,"Lichen","Live","940",1.35017740726471,50.4365577697754,"Lichen",NA
2,"F5",2024-07-25,"Erivag","BladeSheathInflCulm","928",1.82727134227753,55.5303421020508,"Graminoid",NA
2,"F5",2024-07-25,"Erivag","Rhizome","929",2.95650172233582,56.1791877746582,"Graminoid",NA
2,"F5",2024-07-25,"Erivag","Rhizome","929",2.60869765281677,57.7962112426758,"Graminoid",NA
2,"F5",2024-07-25,"Carbig","BladeSheathInflCulm","1022",2.33058738708496,56.0032653808594,"Graminoid",NA
2,"F5",2024-07-25,"Carbig","Rhizome","503",1.51778888702393,57.5718612670898,"Graminoid",NA
2,"F5",2024-07-25,"OtherGraminoid","BladeSheathInflCulm","504",2.83538675308228,53.8817329406738,"Graminoid",NA
2,"F5",2024-07-25,"OtherGraminoid","Rhizome","505",1.72980487346649,54.1328010559082,"Graminoid",NA
2,"F5",2024-07-25,"Betnan","NewLeaves","911",3.5858154296875,60.1573715209961,"Deciduous",NA
2,"F5",2024-07-25,"Betnan","NewStems","912",2.22517943382263,64.7384643554688,"Deciduous",NA
2,"F5",2024-07-25,"Betnan","OldStems","913",1.34655773639679,65.1211471557617,"Deciduous",NA
2,"F5",2024-07-25,"Betnan","Inflor","914",2.20497608184814,62.8576278686523,"Deciduous",NA
2,"F5",2024-07-25,"Betnan","BelowStem","915",1.34897494316101,58.4916610717773,"Deciduous",NA
2,"F5",2024-07-25,"Salpul","NewLeaves","510",2.43677234649658,59.9425086975098,"Deciduous",NA
2,"F5",2024-07-25,"Salpul","NewLeaves","510",2.4969048500061,59.4845771789551,"Deciduous",NA
2,"F5",2024-07-25,"Salpul","OldStems","528",1.42343187332153,59.529541015625,"Deciduous",NA
2,"F5",2024-07-25,"Vaculi","NewLeaves","927",2.55996465682983,56.6598510742188,"Deciduous",NA
2,"F5",2024-07-25,"Vaculi","OldStems","534",1.13048493862152,61.4683647155762,"Deciduous",NA
2,"F5",2024-07-25,"Vaculi","NewStems","533",NA,1.73594915866852,"Deciduous",NA
2,"F5",2024-07-25,"Ledpal","NewLeaves","905",NA,66.0314559936523,"Evergreen",NA
2,"F5",2024-07-25,"Ledpal","NewStems","906",1.48630630970001,62.2419509887695,"Evergreen",NA
2,"F5",2024-07-25,"Ledpal","OldLeaves","907",2.09543514251709,65.5886917114258,"Evergreen",NA
2,"F5",2024-07-25,"Ledpal","OldStems","908",1.39764511585236,70.2719802856445,"Evergreen",NA
2,"F5",2024-07-25,"Ledpal","Inflor","909",1.88308596611023,64.8542251586914,"Evergreen",NA
2,"F5",2024-07-25,"Ledpal","BelowStem","910",1.37050545215607,64.5007553100586,"Evergreen",NA
2,"F5",2024-07-25,"Ledpal","BelowStem","910",1.27327382564545,67.1291809082031,"Evergreen",NA
2,"F5",2024-07-25,"Vacvit","NewLeaves","922",2.12809014320374,64.0864944458008,"Evergreen",NA
2,"F5",2024-07-25,"Vacvit","BelowStem","607",1.16404974460602,63.3013648986816,"Evergreen",NA
2,"F5",2024-07-25,"OtherForb","LeavesStems","930",2.45533847808838,57.3493957519531,"Forb",NA
2,"F5",2024-07-25,"Vacvit","OldLeaves","924",1.41218447685242,63.5061416625977,"Evergreen",NA
2,"F5",2024-07-25,"OtherEvergreen","NewLeaves","916",2.54893326759338,63.9971923828125,"Evergreen",NA
2,"F5",2024-07-25,"Attached","Wood","611",1.42420971393585,65.2590789794922,"Litter",NA
2,"F5",2024-07-25,"OtherForb","BelowStem","1021",0.893095552921295,53.6641960144043,"Forb",NA
2,"F5",2024-07-25,"OtherMoss","Green","904",2.85703539848328,59.2665481567383,"Moss",NA
2,"F5",2024-07-25,"OtherMoss","Green","904",2.83979678153992,59.3786354064941,"Moss",NA
3,"F2",2024-07-26,"Erivag","BladeSheathInflCulm","835",1.65838408470154,44.1282157897949,"Graminoid",NA
3,"F2",2024-07-26,"Carbig","BladeSheathInflCulm","812",2.09000563621521,47.8153915405273,"Graminoid",NA
3,"F2",2024-07-26,"Carbig","Rhizome","815",0.724248230457306,44.1911659240723,"Graminoid",NA
3,"F2",2024-07-26,"OtherGraminoid","BladeSheathInflCulm","818",1.59377753734589,45.1538391113281,"Graminoid",NA
3,"F2",2024-07-26,"Betnan","NewLeaves","824",2.66588521003723,50.9159698486328,"Deciduous",NA
3,"F2",2024-07-26,"Betnan","NewStems","827",1.22692096233368,53.0289840698242,"Deciduous",NA
3,"F2",2024-07-26,"Betnan","OldStems","850",0.879198014736176,50.5835418701172,"Deciduous",NA
3,"F2",2024-07-26,"OtherGraminoid","Rhizome","821",1.12250912189484,41.6332893371582,"Graminoid",NA
3,"F2",2024-07-26,"Betnan","Inflor","833",1.63974165916443,53.3493499755859,"Deciduous",NA
3,"F2",2024-07-26,"Betnan","BelowStem","836",0.949230253696442,48.3502464294434,"Deciduous",NA
3,"F2",2024-07-26,"Betnan","BelowStem","836",0.919058442115784,49.4116516113281,"Deciduous",NA
3,"F2",2024-07-26,"Vaculi","NewLeaves","1266",1.85934281349182,49.7931060791016,"Deciduous",NA
3,"F2",2024-07-26,"Vaculi","NewStems","1267",0.856963932514191,51.705436706543,"Deciduous",NA
3,"F2",2024-07-26,"Vaculi","Inflor","1289",0.972930669784546,50.7702941894531,"Deciduous",NA
3,"F2",2024-07-26,"Vaculi","BelowStem","1290",0.636638104915619,49.2574920654297,"Deciduous",NA
3,"F2",2024-07-26,"OtherDeciduous","NewLeaves","1328",1.7800030708313,49.3761787414551,"Deciduous",NA
3,"F2",2024-07-26,"OtherDeciduous","NewStems","1270",0.927492022514343,49.0719451904297,"Deciduous",NA
3,"F2",2024-07-26,"OtherDeciduous","OldStems","1330",0.833402454853058,49.5972518920898,"Deciduous",NA
3,"F2",2024-07-26,"OtherDeciduous","Inflor","1329",0.740069031715393,42.8111572265625,"Deciduous",NA
3,"F2",2024-07-26,"OtherDeciduous","BelowStem","1331",0.782739102840424,50.1742782592773,"Deciduous",NA
3,"F2",2024-07-26,"Ledpal","NewLeaves","839",1.86329936981201,54.1637001037598,"Evergreen",NA
3,"F2",2024-07-26,"Ledpal","NewLeaves","839",1.76084864139557,54.2305221557617,"Evergreen",NA
3,"F2",2024-07-26,"Ledpal","NewStems","813",1.53224503993988,51.077808380127,"Evergreen",NA
3,"F2",2024-07-26,"Ledpal","OldLeaves","816",1.75498747825623,50.6726837158203,"Evergreen",NA
3,"F2",2024-07-26,"Vaculi","OldStems","1268",0.828519463539124,52.0018653869629,"Deciduous",NA
3,"F2",2024-07-26,"Ledpal","OldStems","819",0.870784521102905,53.2187576293945,"Evergreen",NA
3,"F2",2024-07-26,"Ledpal","Inflor","822",1.56262791156769,50.8760795593262,"Evergreen",NA
3,"F2",2024-07-26,"Ledpal","BelowStem","825",0.852731943130493,49.4184494018555,"Evergreen",NA
3,"F2",2024-07-26,"Vacvit","NewLeaves","828",1.56543266773224,50.2702140808105,"Evergreen",NA
3,"F2",2024-07-26,"Vacvit","NewStems","831",1.57848417758942,51.0113487243652,"Evergreen",NA
3,"F2",2024-07-26,"Vacvit","OldLeaves","834",1.17055511474609,50.6028861999512,"Evergreen",NA
3,"F2",2024-07-26,"Vacvit","BelowStem","844",1.09569072723389,47.2914848327637,"Evergreen",NA
3,"F2",2024-07-26,"Vacvit","BelowStem","844",1.12156426906586,47.0032768249512,"Evergreen",NA
3,"F2",2024-07-26,"OtherForb","LeavesStems","1349",3.07219243049622,43.7666473388672,"Forb",NA
3,"F2",2024-07-26,"Rubcha","LeavesStems","841",2.00029945373535,46.7442436218262,"Forb",NA
3,"F2",2024-07-26,"Rubcha","BelowStem","847",0.829894185066223,43.3710975646973,"Forb",NA
3,"F2",2024-07-26,"OtherMoss","Green","856",1.19486963748932,44.5586051940918,"Moss",NA
3,"F2",2024-07-26,"Lichen","Live","853",1.12191259860992,44.4749450683594,"Lichen",NA
3,"F2",2024-07-26,"Attached","Litter","862",1.24756503105164,43.6671943664551,"Litter",NA
3,"F2",2024-07-26,"Vacvit","OldStems","837",1.32095897197723,49.8081474304199,"Evergreen",NA
1,"F2",2024-07-25,"Erivag","BladeSheathInflCulm","88",1.39308333396912,46.4189338684082,"Graminoid",NA
1,"F2",2024-07-25,"Erivag","Rhizome","68",1.99190700054169,45.2745475769043,"Graminoid",NA
1,"F2",2024-07-25,"Carbig","BladeSheathInflCulm","86",2.05125212669373,46.3352088928223,"Graminoid",NA
1,"F2",2024-07-25,"Carbig","Rhizome","482",1.57279002666473,46.6257705688477,"Graminoid",NA
1,"F2",2024-07-25,"OtherGraminoid","BladeSheathInflCulm","483",1.74666142463684,45.236198425293,"Graminoid",NA
1,"F2",2024-07-25,"OtherGraminoid","Rhizome","484",1.57697474956512,40.2492942810059,"Graminoid",NA
1,"F2",2024-07-25,"Betnan","NewLeaves","89",3.08926749229431,48.8137474060059,"Deciduous",NA
1,"F2",2024-07-25,"Betnan","NewStems","69",1.53773140907288,57.9380035400391,"Deciduous",NA
1,"F2",2024-07-25,"Betnan","OldStems","72",1.14458870887756,53.8526420593262,"Deciduous",NA
1,"F2",2024-07-25,"Vacvit","NewLeaves","78",1.69826674461365,50.5471572875977,"Evergreen",NA
1,"F2",2024-07-25,"Vacvit","NewLeaves","78",1.73744511604309,50.6094017028809,"Evergreen",NA
1,"F2",2024-07-25,"Betnan","BelowStem","415",1.33485746383667,52.5268898010254,"Deciduous",NA
1,"F2",2024-07-25,"Ledpal","NewLeaves","70",2.69125318527222,52.5189819335938,"Evergreen",NA
1,"F2",2024-07-25,"Ledpal","NewStems","73",1.74266934394836,51.0870742797852,"Evergreen",NA
1,"F2",2024-07-25,"Ledpal","OldLeaves","76",2.2985851764679,51.8413162231445,"Evergreen",NA
1,"F2",2024-07-25,"Ledpal","OldStems","79",0.976016998291016,53.9870414733887,"Evergreen",NA
1,"F2",2024-07-25,"Ledpal","Inflor","85",1.68455517292023,49.8966217041016,"Evergreen",NA
1,"F2",2024-07-25,"Ledpal","BelowStem","82",0.899398326873779,53.7161445617676,"Evergreen",NA
1,"F2",2024-07-25,"Rubcha","BelowStem","83",1.71065771579742,49.4650764465332,"Forb",NA
1,"F2",2024-07-25,"Vacvit","NewStems","81",1.12938904762268,30.8246669769287,"Evergreen",NA
1,"F2",2024-07-25,"Vacvit","OldLeaves","84",1.41807556152344,50.869197845459,"Evergreen",NA
1,"F2",2024-07-25,"Vacvit","OldLeaves","84",1.42286264896393,51.0581092834473,"Evergreen",NA
1,"F2",2024-07-25,"Vacvit","BelowStem","495",1.44137835502625,52.5203094482422,"Evergreen",NA
1,"F2",2024-07-25,"Rubcha","LeavesStems","77",2.52607870101929,45.9726867675781,"Forb",NA
1,"F2",2024-07-25,"Sphagnum","Green","74",1.94343638420105,45.3013954162598,"Moss",NA
1,"F2",2024-07-25,"OtherMoss","Green","498",1.79382479190826,47.8624420166016,"Moss",NA
1,"F2",2024-07-25,"Lichen","Live","71",1.44755268096924,44.6000862121582,"Lichen",NA
1,"F2",2024-07-25,"Attached","Litter","90",1.19245612621307,47.5117149353027,"Litter",NA
3,"F5",2024-07-26,"Erivag","BladeSheathInflCulm","1601",1.99211287498474,46.5252685546875,"Graminoid",NA
3,"F5",2024-07-26,"Carbig","BladeSheathInflCulm","1471",2.40404200553894,44.9473838806152,"Graminoid",NA
3,"F5",2024-07-26,"OtherGraminoid","BladeSheathInflCulm","1520",2.35340857505798,45.1520195007324,"Graminoid",NA
3,"F5",2024-07-26,"OtherGraminoid","Rhizome","1521",1.51786851882935,41.1967239379883,"Graminoid",NA
3,"F5",2024-07-26,"Betnan","NewLeaves","1506",3.29446291923523,49.0159873962402,"Deciduous",NA
3,"F5",2024-07-26,"Betnan","NewStems","1507",1.84251618385315,53.6037483215332,"Deciduous",NA
3,"F5",2024-07-26,"Betnan","OldStems","1509",NA,NA,"Deciduous",NA
3,"F5",2024-07-26,"Betnan","Inflor","1508",1.09346807003021,49.9423637390137,"Deciduous",NA
3,"F5",2024-07-26,"Betnan","BelowStem","1510",1.47374784946442,48.869083404541,"Deciduous",NA
3,"F5",2024-07-26,"Ledpal","NewLeaves","1511",2.63188886642456,52.0869407653809,"Evergreen",NA
3,"F5",2024-07-26,"Ledpal","NewLeaves","1511",2.61951112747192,51.7733879089355,"Evergreen",NA
3,"F5",2024-07-26,"Ledpal","NewStems","1512",1.36644411087036,49.7135887145996,"Evergreen",NA
3,"F5",2024-07-26,"Ledpal","OldLeaves","1513",2.31931495666504,52.6058044433594,"Evergreen",NA
3,"F5",2024-07-26,"Vacvit","NewStems","1568",1.2644727230072,50.9083824157715,"Evergreen",NA
3,"F5",2024-07-26,"Vacvit","NewLeaves","1567",1.61369252204895,51.2500495910645,"Evergreen",NA
3,"F5",2024-07-26,"Ledpal","BelowStem","1566",1.49796104431152,49.7867431640625,"Evergreen",NA
3,"F5",2024-07-26,"Ledpal","Inflor","1515",1.79236698150635,50.1870727539062,"Evergreen",NA
3,"F5",2024-07-26,"Ledpal","OldStems","1514",1.03310990333557,51.1344566345215,"Evergreen",NA
3,"F5",2024-07-26,"OtherForb","LeavesStems","1408",3.86325693130493,46.5184478759766,"Forb",NA
3,"F5",2024-07-26,"OtherMoss","Green","1619",2.04679203033447,44.0664749145508,"Moss",NA
3,"F5",2024-07-26,"Petfri","LeavesStems","1625",3.33830451965332,41.485897064209,"Forb",NA
3,"F5",2024-07-26,"Petfri","LeavesStems","1625",3.32687735557556,41.3786315917969,"Forb",NA
3,"F5",2024-07-26,"Castet","OldStems","1517",1.71396112442017,53.6017379760742,"Evergreen",NA
3,"F5",2024-07-26,"Vacvit","OldLeaves","1522",1.3423547744751,51.6234130859375,"Evergreen",NA
3,"F5",2024-07-26,"Attached","Litter","1516",1.7805073261261,47.6321640014648,"Litter",NA
3,"F5",2024-07-26,"Lichen","Live","1489",0.664925396442413,14.6232671737671,"Lichen",NA
3,"F5",2024-07-26,"Vacvit","OldStems","1523",1.07309377193451,51.1495895385742,"Evergreen",NA
3,"F5",2024-07-26,"Castet","BelowStem","1518",1.34582555294037,51.7985420227051,"Evergreen",NA
3,"F5",2024-07-26,"Castet","NewStems","1519",2.84458565711975,49.2568664550781,"Evergreen",NA
3,"F5",2024-07-26,"Vacvit","Inflor","1571",2.08566045761108,49.8010482788086,"Evergreen",NA
3,"F10",2024-07-26,"OtherGraminoid","BladeSheathInflCulm","1399",2.80696105957031,46.0119361877441,"Graminoid",NA
3,"F10",2024-07-26,"OtherGraminoid","Rhizome","1400",1.64140391349792,45.603084564209,"Graminoid",NA
3,"F10",2024-07-26,"Betnan","NewLeaves","1447",3.14748167991638,50.494083404541,"Deciduous",NA
3,"F10",2024-07-26,"Betnan","NewStems","1448",1.23028993606567,59.5079116821289,"Deciduous",NA
3,"F10",2024-07-26,"Betnan","OldStems","1449",1.04190039634705,52.6381950378418,"Deciduous",NA
3,"F10",2024-07-26,"Betnan","Inflor","1450",1.93839800357819,52.2564697265625,"Deciduous",NA
3,"F10",2024-07-26,"Ledpal","BelowStem","1587",1.17504739761353,51.5793952941895,"Evergreen",NA
3,"F10",2024-07-26,"Ledpal","Inflor","1586",1.69474363327026,50.3835258483887,"Evergreen",NA
3,"F10",2024-07-26,"Ledpal","OldStems","1585",1.18022632598877,53.4191436767578,"Evergreen",NA
3,"F10",2024-07-26,"Vaculi","NewLeaves","1296",2.09187293052673,50.9269142150879,"Deciduous",NA
3,"F10",2024-07-26,"Vaculi","NewLeaves","1296",1.83946013450623,50.9998207092285,"Deciduous",NA
3,"F10",2024-07-26,"Salpul","NewLeaves","1452",3.19346070289612,49.2597770690918,"Deciduous",NA
3,"F10",2024-07-26,"Betnan","BelowStem","1392",1.08646786212921,50.1456260681152,"Deciduous",NA
3,"F10",2024-07-26,"Ledpal","NewLeaves","1582",2.76373267173767,50.5261726379395,"Evergreen",NA
3,"F10",2024-07-26,"Salpul","NewStems","1453",1.1934700012207,50.5290336608887,"Deciduous",NA
3,"F10",2024-07-26,"Salpul","OldStems","1454",1.1723780632019,50.9679908752441,"Deciduous",NA
3,"F10",2024-07-26,"Ledpal","OldLeaves","1584",2.34918856620789,49.3120346069336,"Evergreen",NA
3,"F10",2024-07-26,"OtherMoss","Green","1255",2.5609438419342,48.1028099060059,"Moss",NA
3,"F10",2024-07-26,"Lichen","Live","1590",1.78134500980377,46.1173706054688,"Lichen",NA
3,"F10",2024-07-26,"OtherEvergreen","BelowStem","1446",1.29581773281097,50.6467590332031,"Evergreen",NA
3,"F10",2024-07-26,"Ledpal","NewStems","1583",1.65414452552795,50.0537910461426,"Evergreen",NA
3,"F10",2024-07-26,"Ledpal","NewStems","1583",1.72007584571838,49.9433212280273,"Evergreen",NA
3,"F10",2024-07-26,"OtherEvergreen","NewLeaves","1393",3.07346367835999,53.1988182067871,"Evergreen",NA
3,"F10",2024-07-26,"Attached","Wood","1668",1.35756802558899,55.8162651062012,"Litter",NA
3,"F10",2024-07-26,"OtherEvergreen","OldLeaves","1395",2.35857725143433,53.6400375366211,"Evergreen",NA
3,"F10",2024-07-26,"OtherEvergreen","OldStems","1396",0.917433500289917,53.5168304443359,"Evergreen",NA
3,"F10",2024-07-26,"Attached","Litter","1403",1.9410742521286,45.8472213745117,"Litter",NA
3,"F10",2024-07-26,"Vaculi","NewStems","1297",1.23557341098785,51.3089981079102,"Deciduous",NA
3,"F10",2024-07-26,"Erivag","Rhizome","1589",3.74900650978088,45.0321502685547,"Graminoid",NA
3,"F10",2024-07-26,"OtherEvergreen","NewStems","1394",1.8466249704361,50.4097290039062,"Evergreen",NA
3,"F0.5",2024-07-26,"Erivag","BladeSheathInflCulm","1957",1.60991728305817,47.2505416870117,"Graminoid",NA
3,"F0.5",2024-07-26,"Erivag","Rhizome","1774",1.2235335111618,45.7112350463867,"Graminoid",NA
3,"F0.5",2024-07-26,"Carbig","BladeSheathInflCulm","1917",1.80887830257416,47.3579292297363,"Graminoid",NA
3,"F0.5",2024-07-26,"Carbig","Rhizome","1920",1.04617118835449,47.2876319885254,"Graminoid",NA
3,"F0.5",2024-07-26,"OtherGraminoid","BladeSheathInflCulm","1891",1.45368206501007,44.6607246398926,"Graminoid",NA
3,"F0.5",2024-07-26,"OtherGraminoid","Rhizome","1892",0.994935214519501,44.9501647949219,"Graminoid",NA
3,"F0.5",2024-07-26,"Betnan","NewLeaves","1893",2.26372575759888,51.3787269592285,"Deciduous",NA
3,"F0.5",2024-07-26,"Betnan","OldStems","1895",0.937347650527954,53.5205039978027,"Deciduous",NA
3,"F0.5",2024-07-26,"Betnan","Inflor","1828",1.38933825492859,52.6631889343262,"Deciduous",NA
3,"F0.5",2024-07-26,"Betnan","BelowStem","1896",0.780991017818451,51.5592308044434,"Deciduous",NA
3,"F0.5",2024-07-26,"Betnan","BelowStem","1896",0.706092596054077,51.1213684082031,"Deciduous",NA
3,"F0.5",2024-07-26,"Salpul","NewLeaves","1761",2.61384892463684,51.3162803649902,"Deciduous",NA
3,"F0.5",2024-07-26,"Salpul","NewStems","1762",1.2566123008728,51.9944076538086,"Deciduous",NA
3,"F0.5",2024-07-26,"Salpul","OldStems","1763",0.886252522468567,50.558162689209,"Deciduous",NA
3,"F0.5",2024-07-26,"Salpul","BelowStem","1766",1.02321124076843,48.4065895080566,"Deciduous",NA
3,"F0.5",2024-07-26,"Ledpal","NewLeaves","1897",1.92563557624817,54.5968856811523,"Evergreen",NA
3,"F0.5",2024-07-26,"Ledpal","NewStems","1898",1.19641637802124,51.631160736084,"Evergreen",NA
3,"F0.5",2024-07-26,"Ledpal","OldLeaves","1899",1.44503259658813,54.8039665222168,"Evergreen",NA
3,"F0.5",2024-07-26,"Ledpal","OldStems","1900",0.805643141269684,55.966682434082,"Evergreen",NA
3,"F0.5",2024-07-26,"Ledpal","Inflor","1953",0.993502199649811,51.4647026062012,"Evergreen",NA
3,"F0.5",2024-07-26,"Ledpal","BelowStem","1901",0.975951969623566,54.5008735656738,"Evergreen",NA
3,"F0.5",2024-07-26,"Ledpal","BelowStem","1901",1.11118030548096,54.1116828918457,"Evergreen",NA
3,"F0.5",2024-07-26,"Vacvit","NewLeaves","1902",1.44506990909576,51.4382362365723,"Evergreen",NA
3,"F0.5",2024-07-26,"Vacvit","NewStems","1903",1.01764404773712,52.404369354248,"Evergreen",NA
3,"F0.5",2024-07-26,"Vacvit","OldLeaves","1904",0.950432300567627,51.6219711303711,"Evergreen",NA
3,"F0.5",2024-07-26,"Vacvit","OldStems","1905",0.776727676391602,52.3505973815918,"Evergreen",NA
3,"F0.5",2024-07-26,"Vacvit","Inflor","1906",1.17976784706116,48.4173927307129,"Evergreen",NA
3,"F0.5",2024-07-26,"Castet","NewStems","1913",1.49796497821808,56.3892822265625,"Evergreen",NA
3,"F0.5",2024-07-26,"Castet","OldStems","1914",0.966055810451508,55.195858001709,"Evergreen",NA
3,"F0.5",2024-07-26,"Castet","Inflor","1528",0.694409489631653,52.8553695678711,"Evergreen",NA
3,"F0.5",2024-07-26,"Castet","BelowStem","1915",0.921512246131897,55.4883995056152,"Evergreen",NA
3,"F0.5",2024-07-26,"Petfri","LeavesStems","1908",2.1494767665863,45.9522933959961,"Forb",NA
3,"F0.5",2024-07-26,"Petfri","LeavesStems","1908",2.1951470375061,45.9281425476074,"Forb",NA
3,"F0.5",2024-07-26,"OtherForb","LeavesStems","1911",3.57505464553833,47.993595123291,"Forb",NA
3,"F0.5",2024-07-26,"OtherEvergreen","BelowStem","1675",0.961378216743469,56.148754119873,"Evergreen",NA
3,"F0.5",2024-07-26,"Lichen","Live","1910",0.825569570064545,45.9157867431641,"Lichen",NA
3,"F0.5",2024-07-26,"Attached","Litter","1770",1.07274496555328,46.9073371887207,"Litter",NA
3,"F0.5",2024-07-26,"OtherEvergreen","NewLeaves","1671",1.1694610118866,54.5441627502441,"Evergreen",NA
3,"F0.5",2024-07-26,"OtherForb","InflorStalks","1954",1.62345767021179,48.1451683044434,"Forb",NA
3,"F0.5",2024-07-26,"OtherForb","BelowStem","1912",0.934653401374817,45.4632415771484,"Forb",NA
3,"F0.5",2024-07-26,"Sphagnum","Green","1918",1.13284659385681,46.2665214538574,"Moss",NA
3,"F0.5",2024-07-26,"OtherMoss","Green","1909",0.997196137905121,47.1519813537598,"Moss",NA
3,"F0.5",2024-07-26,"OtherMoss","Green","1909",0.938946485519409,47.149486541748,"Moss",NA
2,"F0.5",2024-07-25,"Erivag","BladeSheathInflCulm","2008",0.858846485614777,46.4629364013672,"Graminoid",NA
2,"F0.5",2024-07-25,"Erivag","Rhizome","2009",1.03972589969635,46.0354042053223,"Graminoid",NA
2,"F0.5",2024-07-25,"Carbig","BladeSheathInflCulm","1951",1.75578784942627,46.9940223693848,"Graminoid",NA
2,"F0.5",2024-07-25,"Carbig","Rhizome","1952",0.694942355155945,45.6831436157227,"Graminoid",NA
2,"F0.5",2024-07-25,"Betnan","NewLeaves","1996",1.9815788269043,52.0679893493652,"Deciduous",NA
2,"F0.5",2024-07-25,"Betnan","NewStems","1995",1.26973748207092,62.520076751709,"Deciduous",NA
2,"F0.5",2024-07-25,"Ledpal","OldLeaves","1989",1.137127161026,58.2407379150391,"Evergreen",NA
2,"F0.5",2024-07-25,"Ledpal","NewStems","1988",1.17543947696686,56.1483306884766,"Evergreen",NA
2,"F0.5",2024-07-25,"Ledpal","NewLeaves","1987",1.69899833202362,57.2656936645508,"Evergreen",NA
2,"F0.5",2024-07-25,"Salpul","OldStems","671",0.969272911548615,54.5142555236816,"Deciduous",NA
2,"F0.5",2024-07-25,"Salpul","OldStems","671",1.08800089359283,56.4560928344727,"Deciduous",NA
2,"F0.5",2024-07-25,"Salpul","NewLeaves","669",2.54018449783325,57.2392425537109,"Deciduous",NA
2,"F0.5",2024-07-25,"Betnan","BelowStem","2002",0.852008163928986,59.8646583557129,"Deciduous",NA
2,"F0.5",2024-07-25,"Ledpal","OldStems","1990",0.661521434783936,63.4526634216309,"Evergreen",NA
2,"F0.5",2024-07-25,"Vacvit","OldStems","1984",0.92495983839035,59.0720176696777,"Evergreen",NA
2,"F0.5",2024-07-25,"Ledpal","Inflor","1991",1.20406997203827,54.8928527832031,"Evergreen",NA
2,"F0.5",2024-07-25,"Ledpal","BelowStem","1992",0.722148299217224,58.3432693481445,"Evergreen",NA
2,"F0.5",2024-07-25,"OtherEvergreen","NewLeaves","2003",1.06297898292542,57.1651458740234,"Evergreen",NA
2,"F0.5",2024-07-25,"Vacvit","Inflor","1985",0.905731678009033,52.7043304443359,"Evergreen",NA
2,"F0.5",2024-07-25,"OtherEvergreen","OldLeaves","2005",0.951416730880737,59.5921325683594,"Evergreen",NA
2,"F0.5",2024-07-25,"Vacvit","NewLeaves","1981",1.08027148246765,57.1435394287109,"Evergreen",NA
2,"F0.5",2024-07-25,"Vacvit","NewLeaves","1981",1.07131123542786,57.2655487060547,"Evergreen",NA
2,"F0.5",2024-07-25,"Vacvit","NewStems","1982",1.00649559497833,57.8725395202637,"Evergreen",NA
2,"F0.5",2024-07-25,"Vacvit","OldLeaves","1983",0.857071876525879,56.9555511474609,"Evergreen",NA
2,"F0.5",2024-07-25,"Castet","Inflor","802",0.821467876434326,63.4842071533203,"Evergreen",NA
